KEY	sensEnto	resitEnto	sensDauno	resDauno	relSoraf	diagSoraf	sensEnto1	sensDauno1	resSoraf1	resEnto1	resDauno1	diagSoraf1
ENSG00000232613.2	1	0	0	0	15	34	0	0	78	0	2	34
ENSG00000232618.1	0	1	0	0	0	3	1	0	1	1	0	3
ENSG00000232623.1	4	3	2	3	0	0	2	11	0	2	4	0
ENSG00000232624.2	0	0	0	2	0	0	0	5	0	0	3	0
ENSG00000232628.1	9	1	0	0	2	19	7	0	12	1	0	19
ENSG00000232633.3	0	0	0	0	0	2	0	0	0	0	0	2
ENSG00000232636.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232638.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232640.1	122	62	10	54	0	26	81	83	30	84	86	26
ENSG00000232642.1	1	0	0	0	9	7	0	0	24	2	1	7
ENSG00000232643.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232645.1	5	2	0	23	0	0	3	8	0	1	35	0
ENSG00000232648.3	11	5	3	30	0	21	12	7	38	4	4	21
ENSG00000232650.1	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000232655.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232656.3	160	28	174	1346	0	219	93	1014	286	50	1156	219
ENSG00000232661.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232667.5	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232675.3	1	1	0	0	0	0	1	0	0	1	0	0
ENSG00000232677.2	15	2	326	1517	0	0	9	2240	1	5	5239	0
ENSG00000232679.1	0	0	0	8	0	0	0	0	0	0	2	0
ENSG00000232680.2	0	0	0	2	0	0	0	0	0	0	0	0
ENSG00000232682.1	0	0	71	484	0	398	1	70	17	0	337	398
ENSG00000232684.1	0	2	0	0	0	54	2	0	0	0	0	54
ENSG00000232685.3	0	0	0	4	0	0	0	4	0	0	4	0
ENSG00000232686.1	1	2	0	0	16	47	0	0	68	2	1	47
ENSG00000232688.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232692.1	0	1	0	0	0	0	3	0	0	1	0	0
ENSG00000232693.2	0	0	0	6	7	3	0	2	19	0	5	3
ENSG00000232694.2	1	0	3	83	2	3	1	47	6	0	28	3
ENSG00000232696.1	0	1	0	0	8	6	0	0	7	0	0	6
ENSG00000232698.1	5	1	0	4	0	0	4	0	0	8	5	0
ENSG00000232710.1	2	0	0	1	0	0	4	0	0	1	0	0
ENSG00000232712.2	2	1	0	5	0	0	6	2	0	0	0	0
ENSG00000232715.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232719.1	8	1	0	0	14	23	5	0	60	2	0	23
ENSG00000232721.1	7	2	0	0	24	24	4	0	43	4	0	24
ENSG00000232725.1	12	7	20	100	0	0	9	61	0	7	52	0
ENSG00000232729.3	1034	290	346	927	0	1349	761	1927	2108	457	667	1349
ENSG00000232732.5	0	2	0	10	12	22	1	0	33	1	0	22
ENSG00000232738.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232739.1	0	0	0	21	0	0	0	3	0	0	4	0
ENSG00000232740.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232746.1	0	0	0	8	0	0	0	4	2	0	151	0
ENSG00000232749.1	0	0	0	0	0	2	0	0	4	0	0	2
ENSG00000232753.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232754.1	86	21	31	120	0	0	60	112	0	20	133	0
ENSG00000232756.1	0	0	10	68	0	4	1	15	4	0	28	4
ENSG00000232759.1	0	0	18	305	0	0	0	123	0	0	624	0
ENSG00000232762.1	0	0	0	1	21	28	1	6	35	5	1	28
ENSG00000232765.3	0	0	0	41	0	0	0	2	0	0	0	0
ENSG00000232767.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232784.1	0	0	0	0	0	0	0	4	0	0	0	0
ENSG00000232788.1	42	5	0	4	102	144	32	0	351	10	1	144
ENSG00000232790.2	0	0	12	17	0	0	0	0	0	0	28	0
ENSG00000232803.1	138	146	26	67	0	0	71	263	0	177	179	0
ENSG00000232806.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232807.2	177	77	220	1032	0	492	101	1187	714	101	1002	492
ENSG00000232808.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232811.1	315	90	206	2283	201	187	288	1015	242	113	2018	187
ENSG00000232812.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232814.2	0	1	6	70	0	1	0	30	0	0	8	1
ENSG00000232817.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232821.1	0	0	0	0	0	0	0	2	0	0	0	0
ENSG00000232825.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232827.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232828.1	358	112	220	1294	0	0	237	1299	0	172	1104	0
ENSG00000232832.1	37	18	22	189	0	55	36	130	42	32	167	55
ENSG00000232835.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232837.1	2	3	0	0	0	0	1	0	0	1	0	0
ENSG00000232849.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232855.2	1	0	0	3	0	0	0	0	0	2	0	0
ENSG00000232860.3	14	2	8	40	26	40	5	24	105	6	48	40
ENSG00000232874.1	5	0	0	9	0	0	0	3	0	2	3	0
ENSG00000232876.1	0	0	0	13	0	4	2	14	22	3	38	4
ENSG00000232878.1	65	27	0	0	252	404	45	0	437	32	0	404
ENSG00000232884.3	0	0	125	1795	0	0	0	354	0	0	457	0
ENSG00000232885.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232886.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232891.1	0	0	0	0	0	4	0	0	0	0	0	4
ENSG00000232892.1	0	0	0	0	4	8	2	0	5	0	11	8
ENSG00000232893.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232895.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232896.1	2	2	0	0	0	0	3	0	0	2	0	0
ENSG00000232900.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232903.2	0	0	0	0	0	0	0	0	4	0	0	0
ENSG00000232907.3	200	77	124	788	0	0	138	663	0	112	846	0
ENSG00000232909.1	4	0	0	0	0	6	2	0	20	2	0	6
ENSG00000232912.1	0	0	0	0	31	60	0	0	104	0	0	60
ENSG00000232913.3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232920.1	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000232930.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232931.1	80	45	18	24	744	826	82	53	1430	73	51	826
ENSG00000232934.3	77	23	0	4	0	241	79	2	326	24	3	241
ENSG00000232935.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232936.1	4	1	0	19	0	1	4	5	7	3	21	1
ENSG00000232937.1	2	4	0	12	0	3	5	2	7	3	4	3
ENSG00000232939.1	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000232940.1	544	479	341	2042	0	266	429	1876	569	651	2179	266
ENSG00000232947.1	0	0	0	1	0	0	0	0	0	1	0	0
ENSG00000232949.1	0	0	3	35	0	0	0	14	0	0	76	0
ENSG00000232954.2	0	0	0	2	0	0	0	0	0	0	0	0
ENSG00000232956.4	1120	670	319	1079	0	920	832	1444	1754	911	1304	920
ENSG00000232959.1	29	3	27	290	49	79	18	149	55	13	197	79
ENSG00000232964.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232969.1	1	1	2	11	0	0	1	5	0	0	8	0
ENSG00000232971.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232973.7	363	150	0	8	6	33	296	1	9	199	5	33
ENSG00000232977.2	22	12	0	2	0	18	16	0	0	17	0	18
ENSG00000232978.2	0	0	0	0	0	36	0	2	53	1	0	36
ENSG00000232985.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232986.1	0	0	0	0	0	23	0	0	0	0	0	23
ENSG00000232987.1	0	0	0	10	0	4	0	0	5	0	2	4
ENSG00000232991.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232993.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232995.3	48	15	32	290	178	218	46	112	285	31	196	218
ENSG00000232998.1	1	1	5	19	0	111	0	27	152	0	65	111
ENSG00000233002.2	4	0	0	13	0	0	4	0	0	4	1	0
ENSG00000233005.1	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000233006.2	26	18	26	152	0	192	14	136	256	25	194	192
ENSG00000233008.1	0	0	0	1	1	22	0	0	22	0	1	22
ENSG00000233009.1	1	4	0	1	0	0	5	1	0	4	4	0
ENSG00000233013.4	15	2	6	37	8	30	0	3	4	0	10	30
ENSG00000233016.2	1051	607	371	2639	0	2274	709	2096	4472	748	1469	2274
ENSG00000233017.1	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000233021.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233022.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233029.3	12	5	2	33	27	66	11	41	46	9	85	66
ENSG00000233030.2	36	8	3	8	18	31	22	4	66	11	10	31
ENSG00000233033.1	4	4	3	55	0	0	3	7	0	3	54	0
ENSG00000233038.1	1313	299	0	0	0	308	986	0	469	382	0	308
ENSG00000233044.1	0	0	0	0	0	50	0	2	60	0	0	50
ENSG00000233047.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233048.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233052.1	0	0	0	0	0	1	0	0	0	0	0	1
ENSG00000233056.1	14	7	1	4	0	2	3	4	0	3	14	2
ENSG00000233058.1	11	22	5	67	0	64	19	61	250	31	48	64
ENSG00000233060.1	0	0	0	0	10	1	0	0	4	0	0	1
ENSG00000233061.1	0	0	0	2	0	23	0	0	59	0	0	23
ENSG00000233064.2	0	0	0	0	0	1	1	0	2	2	0	1
ENSG00000233067.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233068.1	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000233069.1	0	0	0	0	2	7	0	0	12	0	0	7
ENSG00000233070.1	11	5	0	0	0	0	11	0	0	5	0	0
ENSG00000233073.1	0	0	0	7	0	0	0	0	0	0	4	0
ENSG00000233074.1	0	0	2	42	0	0	0	3	0	0	21	0
ENSG00000233077.1	0	0	2	8	0	0	0	0	0	1	2	0
ENSG00000233078.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233079.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233080.2	16	2	25	121	0	0	6	73	0	4	160	0
ENSG00000233081.1	0	0	3	23	0	10	0	3	17	0	2	10
ENSG00000233082.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233085.1	5	2	0	0	0	0	2	0	0	0	0	0
ENSG00000233086.3	3	1	0	0	0	0	2	0	0	0	0	0
ENSG00000233093.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233096.1	0	0	0	0	2	3	0	0	4	0	0	3
ENSG00000233098.4	645	287	1011	9733	6	4	479	7288	2	365	15901	4
ENSG00000233099.1	1	0	1	4	13	10	1	0	22	2	1	10
ENSG00000233101.6	22	7	54	197	0	0	19	153	3	8	95	0
ENSG00000233103.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233108.1	3	0	0	14	0	24	0	58	53	2	57	24
ENSG00000233110.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233117.2	0	0	0	0	0	0	0	0	2	0	1	0
ENSG00000233123.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233124.1	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000233128.1	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000233137.2	2474	610	728	6021	0	3053	1990	4081	4372	1157	5132	3053
ENSG00000233138.1	37	37	0	7	0	60	20	0	62	43	14	60
ENSG00000233143.1	0	0	0	2	0	0	0	0	0	0	4	0
ENSG00000233144.1	239	152	320	1674	0	648	171	1615	778	190	1945	648
ENSG00000233145.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233147.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233153.1	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000233154.1	0	0	0	1	7	12	1	0	10	0	0	12
ENSG00000233175.2	780	230	114	1105	0	0	553	593	0	309	699	0
ENSG00000233178.3	3	0	0	6	0	7	5	0	20	1	0	7
ENSG00000233179.1	12	3	0	0	0	0	5	0	0	6	0	0
ENSG00000233183.2	0	1	0	0	0	0	2	0	4	1	0	0
ENSG00000233184.2	95	53	27	178	635	339	40	150	681	83	231	339
ENSG00000233191.1	0	0	0	0	0	0	1	0	0	0	2	0
ENSG00000233193.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233200.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233203.2	1	0	3	11	0	0	0	7	0	1	22	0
ENSG00000233207.1	0	0	5	107	0	0	0	5	0	0	9	0
ENSG00000233208.1	0	0	0	0	0	2	0	0	0	0	0	2
ENSG00000233213.1	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233214.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233215.1	0	0	6	31	0	0	0	45	0	0	59	0
ENSG00000233219.1	0	0	0	0	0	5	0	0	2	0	0	5
ENSG00000233220.3	5	2	2	0	0	21	2	3	119	3	6	21
ENSG00000233221.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233222.2	40	15	5	26	41	59	21	49	112	12	29	59
ENSG00000233223.2	211	121	103	672	0	0	193	411	0	169	498	0
ENSG00000233230.1	92	30	34	164	74	97	46	129	153	45	122	97
ENSG00000233234.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233236.1	1	0	2	160	0	0	1	229	0	0	2	0
ENSG00000233237.2	0	0	0	0	0	6	0	0	0	1	0	6
ENSG00000233242.2	0	0	2	7	0	2	0	0	3	0	14	2
ENSG00000233244.2	0	0	0	319	0	0	1	0	0	0	14	0
ENSG00000233246.1	2	0	4	25	3	11	3	8	20	1	22	11
ENSG00000233250.1	1	1	2	6	0	0	1	21	0	3	13	0
ENSG00000233251.3	0	0	0	0	0	0	0	2	2	0	0	0
ENSG00000233255.1	0	0	2	8	8	0	0	0	15	0	0	0
ENSG00000233256.1	0	0	0	1	0	0	0	0	0	0	65	0
ENSG00000233258.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233261.1	0	0	0	7	0	57	0	10	96	0	7	57
ENSG00000233262.1	9	4	0	0	0	1	5	0	6	7	1	1
ENSG00000233271.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233277.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233288.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233290.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233293.1	4	1	0	8	0	0	0	3	0	2	2	0
ENSG00000233296.1	30	13	79	581	129	118	13	252	237	19	375	118
ENSG00000233303.1	0	0	0	0	0	2	1	0	6	0	0	2
ENSG00000233304.1	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000233308.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233316.3	0	0	2	18	0	0	0	4	0	0	21	0
ENSG00000233321.1	0	0	0	4	0	0	0	0	0	0	2	0
ENSG00000233330.1	5	3	3	16	0	20	6	12	39	7	17	20
ENSG00000233332.1	0	0	0	0	0	0	0	6	2	0	0	0
ENSG00000233334.2	1	0	0	0	0	57	0	2	119	0	0	57
ENSG00000233336.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233338.1	0	0	10	219	0	0	0	9	0	1	265	0
ENSG00000233339.1	0	0	0	0	17	18	0	0	27	0	2	18
ENSG00000233340.1	0	0	0	0	0	57	0	0	76	0	0	57
ENSG00000233342.1	0	0	4	26	0	0	0	0	0	0	13	0
ENSG00000233349.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233351.1	0	0	0	0	0	3	0	0	4	0	2	3
ENSG00000233354.1	0	0	0	2	0	0	0	0	0	0	0	0
ENSG00000233355.2	0	3	0	511	230	98	0	0	115	1	0	98
ENSG00000233358.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233359.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233360.4	589	199	196	986	0	0	411	1041	1	239	1037	0
ENSG00000233363.1	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000233365.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233367.1	0	0	0	0	0	89	1	0	110	0	0	89
ENSG00000233368.2	28	14	9	74	96	119	15	37	135	15	74	119
ENSG00000233372.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233376.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233379.1	0	0	0	2	0	0	0	0	0	0	123	0
ENSG00000233384.1	1	2	0	0	5	0	1	0	4	2	0	0
ENSG00000233387.1	0	0	0	0	0	4	0	0	0	0	0	4
ENSG00000233392.1	0	2	0	0	7	93	0	0	45	4	1	93
ENSG00000233393.1	0	0	0	0	0	0	0	0	0	0	5	0
ENSG00000233395.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233396.3	15	13	35	174	22	45	13	79	86	7	245	45
ENSG00000233397.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233399.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233403.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233405.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233407.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233408.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233409.1	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000233410.1	22	4	0	0	24	6	15	0	17	9	0	6
ENSG00000233411.1	0	0	0	3	8	10	0	0	7	0	0	10
ENSG00000233415.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233417.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233420.1	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000233421.3	0	0	7	73	0	23	0	7	2	0	7	23
ENSG00000233423.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233424.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233427.1	2	0	0	4	4	2	0	6	8	1	0	2
ENSG00000233429.5	61	7	0	1	0	186	34	0	440	15	2	186
ENSG00000233430.2	4	2	0	0	8	17	6	0	21	7	0	17
ENSG00000233431.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233451.1	0	0	0	14	0	0	0	4	2	0	1	0
ENSG00000233452.2	12	5	118	912	0	404	7	732	666	6	1166	404
ENSG00000233456.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233461.1	122	85	28	233	21	38	102	363	37	102	423	38
ENSG00000233464.1	0	0	0	0	0	1	0	0	0	0	0	1
ENSG00000233470.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233472.1	0	0	0	0	0	7	0	0	6	0	0	7
ENSG00000233478.1	3	0	0	2	10	4	0	0	0	0	0	4
ENSG00000233479.1	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000233480.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233482.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233483.2	144	46	12	126	0	0	116	83	0	40	81	0
ENSG00000233485.1	0	0	0	91	5	2	1	9	6	0	305	2
ENSG00000233491.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233492.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233496.1	0	1	0	0	0	0	0	0	3	0	0	0
ENSG00000233501.1	2	1	0	0	8	30	1	1	57	0	0	30
ENSG00000233508.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233509.2	8	0	1	79	14	6	3	48	25	2	44	6
ENSG00000233515.1	0	0	0	0	0	0	0	0	0	0	8	0
ENSG00000233516.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233517.1	0	0	0	0	0	7	1	0	3	1	0	7
ENSG00000233519.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233521.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233522.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233527.4	104	41	36	275	0	0	62	113	1	58	337	0
ENSG00000233528.3	0	0	2	0	0	0	0	0	0	0	0	0
ENSG00000233529.1	0	0	0	8	0	0	0	0	0	0	0	0
ENSG00000233532.1	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000233534.1	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000233535.1	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000233536.2	9	1	1	53	0	3	4	27	9	7	101	3
ENSG00000233540.1	3	0	0	0	0	1	1	1	4	2	4	1
ENSG00000233542.1	0	0	0	0	2	0	0	0	0	0	2	0
ENSG00000233547.1	3	0	3	16	0	37	3	3	32	0	13	37
ENSG00000233553.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233554.1	22	1	19	176	0	45	16	92	53	12	154	45
ENSG00000233559.1	0	0	2	1	0	131	0	7	387	1	19	131
ENSG00000233569.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233570.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233571.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233574.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233577.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233581.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233587.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233589.1	72	27	50	325	42	55	58	256	58	42	349	55
ENSG00000233590.1	0	0	0	0	0	3	0	0	2	0	2	3
ENSG00000233593.2	21	11	98	1317	2	2	12	438	2	7	902	2
ENSG00000233602.1	2	2	0	0	42	18	7	0	80	2	0	18
ENSG00000233605.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233607.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233610.1	0	0	0	2	0	0	0	0	0	0	2	0
ENSG00000233611.3	0	0	19	64	0	0	0	92	2	0	99	0
ENSG00000233613.1	1	2	1	0	0	19	1	2	0	2	3	19
ENSG00000233616.2	0	0	0	0	0	2	0	0	0	0	0	2
ENSG00000233620.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233621.1	22	9	5	100	83	69	9	43	240	14	92	69
ENSG00000233625.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233627.2	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000233630.4	0	0	1	84	0	0	0	0	0	0	0	0
ENSG00000233631.2	212	32	4	56	0	121	12	203	60	9	39	121
ENSG00000233633.1	0	0	0	8	2	0	0	0	6	0	0	0
ENSG00000233635.2	5	1	1	51	0	0	1	15	0	2	70	0
ENSG00000233639.1	0	0	0	0	0	0	0	0	3	0	0	0
ENSG00000233642.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233643.2	0	0	21	230	0	0	0	27	6	0	12	0
ENSG00000233644.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233645.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233651.2	0	0	0	0	0	39	0	0	2	0	0	39
ENSG00000233654.1	10	6	5	43	6	28	6	17	39	17	27	28
ENSG00000233656.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233661.1	197	41	28	196	0	0	169	245	0	98	204	0
ENSG00000233665.4	129	60	0	4	0	252	97	0	557	62	0	252
ENSG00000233672.2	11	6	2	56	0	80	4	21	0	8	36	80
ENSG00000233682.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233684.2	0	0	1	2	0	0	0	0	0	0	0	0
ENSG00000233689.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233693.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233694.1	0	1	0	0	1	5	3	0	19	0	2	5
ENSG00000233695.1	217	144	26	319	0	322	170	97	0	226	12	322
ENSG00000233699.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233705.2	0	0	0	14	0	7	0	2	8	1	7	7
ENSG00000233706.1	0	0	199	749	0	0	0	938	1	0	723	0
ENSG00000233714.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233718.1	0	0	0	0	73	173	0	0	209	0	0	173
ENSG00000233721.1	0	0	0	0	0	3	0	0	0	0	0	3
ENSG00000233723.3	26	11	24	234	80	28	9	105	333	17	40	28
ENSG00000233725.3	0	0	0	0	0	4	0	0	0	0	0	4
ENSG00000233728.1	719	264	41	110	66	27	516	118	202	343	201	27
ENSG00000233729.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233730.1	2	0	0	0	30	51	0	0	115	0	0	51
ENSG00000233735.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233739.1	5	8	8	28	0	0	5	15	0	6	30	0
ENSG00000233746.1	3	11	20	869	0	0	0	23	0	7	278	0
ENSG00000233754.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233755.1	6	0	0	0	0	0	3	0	5	1	0	0
ENSG00000233756.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233757.2	52	0	0	0	73	146	31	0	204	4	17	146
ENSG00000233760.1	0	0	0	0	0	2	0	0	14	1	2	2
ENSG00000233766.3	0	0	104	210	32	166	0	264	221	0	227	166
ENSG00000233775.1	3	1	0	0	4	0	3	0	0	1	0	0
ENSG00000233776.1	3	2	0	0	0	0	1	0	2	1	10	0
ENSG00000233783.3	4	1	0	0	0	0	2	0	0	0	0	0
ENSG00000233785.1	0	0	2	18	0	0	0	2	0	0	13	0
ENSG00000233791.1	33	7	2	200	11	11	27	9	54	11	45	11
ENSG00000233797.1	0	0	0	11	0	8	0	4	7	0	4	8
ENSG00000233798.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233799.1	67	32	47	307	0	66	40	255	243	62	225	66
ENSG00000233800.2	0	0	0	1	0	0	0	0	0	1	0	0
ENSG00000233806.3	9	3	9	37	136	78	11	10	209	9	23	78
ENSG00000233817.1	0	0	0	2	0	0	0	0	0	0	0	0
ENSG00000233818.1	0	1	0	97	0	0	1	5	0	2	37	0
ENSG00000233821.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233823.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233824.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233825.1	41	23	51	725	0	244	24	188	524	33	440	244
ENSG00000233834.2	0	0	6	67	0	26	0	9	267	0	19	26
ENSG00000233835.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233840.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233842.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233844.1	3	3	8	26	0	199	4	18	315	2	14	199
ENSG00000233845.1	5	3	0	0	31	52	3	0	119	4	0	52
ENSG00000233847.1	22	9	16	76	0	70	20	90	132	9	108	70
ENSG00000233848.1	0	0	0	0	0	19	0	0	40	0	0	19
ENSG00000233849.1	12	11	78	201	134	118	15	426	184	21	406	118
ENSG00000233850.1	0	0	0	0	12	2	0	0	0	0	0	2
ENSG00000233851.1	0	0	0	0	0	34	0	0	0	0	0	34
ENSG00000233852.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233854.1	0	0	0	11	0	0	0	11	0	0	31	0
ENSG00000233858.4	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000233860.1	0	0	0	2	0	6	0	2	0	0	2	6
